
METEOCLIMAT FANTOMON (MCL), 14 Avril
VOUS POUVEZ UTILISER CES DONNEES DE TEMPERATURE A CONDITION QUE CELA NE SOIT PAS COMMERCIAL.

Fantomon, 2020. Données de http://www.meteostats.bzh/index.php. Tous droits réservés.

FORMAT DU FICHIER (DONNEE MANQUANTE: -9999):

01-06 ID: Numéro ID de la station
08-15 DATE : Date YYYYMMDD
17-21 TN   : Température Minimale de la journée en 0,1°C
23-27 Q_TN : validité de la tn (0='valide'; 9='manquant')

Voici les données de Toulouse (Numéro d'identification du lieu: 9).
ALTITUDE: 151m
LATITUDE: 43°37'24"N           LONGITUDE: 01°22'42"E

    ID,    DATE,   TN, Q_TN
     9,18801018,  134,    0
     9,18801019,  125,    0
     9,18801020,   57,    0
     9,18801021,  107,    0
     9,18801022,  138,    0
     9,18801023,  131,    0
     9,18801024,  142,    0
     9,18801025,  122,    0
     9,18801026,   60,    0
     9,18801027,  123,    0
     9,18801028,  104,    0
     9,18801029,  113,    0
     9,18801030,   78,    0
     9,18801031,   22,    0
     9,18801101,   36,    0
     9,18801102,    4,    0
     9,18801103,   50,    0
     9,18801104,   16,    0
     9,18801105,    1,    0
     9,18801106,   15,    0
     9,18801107,   34,    0
     9,18801108,   43,    0
     9,18801109,   38,    0
     9,18801110,   63,    0
     9,18801111,   -4,    0
     9,18801112,    2,    0
     9,18801113,   34,    0
     9,18801114,    3,    0
     9,18801115,   77,    0
     9,18801116,   57,    0
     9,18801117,   73,    0
     9,18801118,   10,    0
     9,18801119,   51,    0
     9,18801120,   41,    0
     9,18801121,   47,    0
     9,18801122,  -15,    0
     9,18801123,   -5,    0
     9,18801124,    9,    0
     9,18801125,   77,    0
     9,18801126,   71,    0
     9,18801127,   73,    0
     9,18801128,   65,    0
     9,18801129,   18,    0
     9,18801130,   64,    0
     9,18801201,   42,    0
     9,18801202,   54,    0
     9,18801203,   37,    0
     9,18801204,   18,    0
     9,18801205,   12,    0
     9,18801206,   23,    0
     9,18801207,   25,    0
     9,18801208,   22,    0
     9,18801209,   -2,    0
     9,18801210,   34,    0
     9,18801211,   56,    0
     9,18801212,   67,    0
     9,18801213,   67,    0
     9,18801214,   64,    0
     9,18801215,   44,    0
     9,18801216,   20,    0
     9,18801217,   36,    0
     9,18801218,   38,    0
     9,18801219,   28,    0
     9,18801220,    2,    0
     9,18801221,   50,    0
     9,18801222,   73,    0
     9,18801223,   30,    0
     9,18801224,   60,    0
     9,18801225,   77,    0
     9,18801226,   77,    0
     9,18801227,  112,    0
     9,18801228,   82,    0
     9,18801229,   64,    0
     9,18801230,   77,    0
     9,18801231,   50,    0
     9,18810101,   16,    0
     9,18810102,   -2,    0
     9,18810103,  -25,    0
     9,18810104,    0,    0
     9,18810105,    0,    0
     9,18810106,    7,    0
     9,18810107,   -4,    0
     9,18810108,   -6,    0
     9,18810109,  -70,    0
     9,18810110,  -54,    0
     9,18810111,  -15,    0
     9,18810112,   16,    0
     9,18810113,   27,    0
     9,18810114,    2,    0
     9,18810115,  -26,    0
     9,18810116,  -88,    0
     9,18810117, -135,    0
     9,18810118,   21,    0
     9,18810119,   54,    0
     9,18810120,    6,    0
     9,18810121,  -24,    0
     9,18810122,   13,    0
     9,18810123,  -36,    0
     9,18810124,  -57,    0
     9,18810125,  -16,    0
     9,18810126,   16,    0
     9,18810127,   47,    0
     9,18810128,   48,    0
     9,18810129,   57,    0
     9,18810130,   63,    0
     9,18810131,   44,    0
     9,18810201,   -5,    0
     9,18810202,   34,    0
     9,18810203,   36,    0
     9,18810204,   56,    0
     9,18810205,   66,    0
     9,18810206,   44,    0
     9,18810207,    5,    0
     9,18810208,   47,    0
     9,18810209,   64,    0
     9,18810210,   87,    0
     9,18810211,   34,    0
     9,18810212,    7,    0
     9,18810213,  -38,    0
     9,18810214,   -2,    0
     9,18810215,   36,    0
     9,18810216,   14,    0
     9,18810217,   48,    0
     9,18810218,   74,    0
     9,18810219,   93,    0
     9,18810220,  103,    0
     9,18810221,  100,    0
     9,18810222,  100,    0
     9,18810223,   47,    0
     9,18810224,   46,    0
     9,18810225,   67,    0
     9,18810226,   56,    0
     9,18810227,   74,    0
     9,18810228,   58,    0
     9,18810301,   28,    0
     9,18810302,   -6,    0
     9,18810303,  -12,    0
     9,18810304,   16,    0
     9,18810305,   70,    0
     9,18810306,   94,    0
     9,18810307,  104,    0
     9,18810308,   82,    0
     9,18810309,   78,    0
     9,18810310,   38,    0
     9,18810311,   25,    0
     9,18810312,   72,    0
     9,18810313,   75,    0
     9,18810314,   98,    0
     9,18810315,   82,    0
     9,18810316,   37,    0
     9,18810317,   85,    0
     9,18810318,   35,    0
     9,18810319,   48,    0
     9,18810320,   47,    0
     9,18810321,   83,    0
     9,18810322,   75,    0
     9,18810323,    0,    0
     9,18810324,   83,    0
     9,18810325,   85,    0
     9,18810326,   33,    0
     9,18810327,   32,    0
     9,18810328,   83,    0
     9,18810329,   88,    0
     9,18810330,   99,    0
     9,18810331,  106,    0
     9,18810401,   87,    0
     9,18810402,   76,    0
     9,18810403,   83,    0
     9,18810404,   87,    0
     9,18810405,   86,    0
     9,18810406,   85,    0
     9,18810407,   93,    0
     9,18810408,  102,    0
     9,18810409,  105,    0
     9,18810410,   80,    0
     9,18810411,  104,    0
     9,18810412,   66,    0
     9,18810413,   55,    0
     9,18810414,   55,    0
     9,18810415,   55,    0
     9,18810416,  105,    0
     9,18810417,  112,    0
     9,18810418,  127,    0
     9,18810419,   78,    0
     9,18810420,  104,    0
     9,18810421,   45,    0
     9,18810422,   24,    0
     9,18810423,   27,    0
     9,18810424,   64,    0
     9,18810425,   25,    0
     9,18810426,   82,    0
     9,18810427,   75,    0
     9,18810428,   84,    0
     9,18810429,   44,    0
     9,18810430,   75,    0
     9,18810501,  105,    0
     9,18810502,  102,    0
     9,18810503,   92,    0
     9,18810504,   67,    0
     9,18810505,   65,    0
     9,18810506,   83,    0
     9,18810507,   84,    0
     9,18810508,  115,    0
     9,18810509,  119,    0
     9,18810510,   56,    0
     9,18810511,   36,    0
     9,18810512,   38,    0
     9,18810513,   56,    0
     9,18810514,   56,    0
     9,18810515,   79,    0
     9,18810516,  120,    0
     9,18810517,   61,    0
     9,18810518,   72,    0
     9,18810519,  104,    0
     9,18810520,  131,    0
     9,18810521,  105,    0
     9,18810522,   85,    0
     9,18810523,  102,    0
     9,18810524,  121,    0
     9,18810525,  130,    0
     9,18810526,  115,    0
     9,18810527,  112,    0
     9,18810528,  111,    0
     9,18810529,  108,    0
     9,18810530,  124,    0
     9,18810531,  123,    0
     9,18810601,  123,    0
     9,18810602,  122,    0
     9,18810603,  115,    0
     9,18810604,  134,    0
     9,18810605,  124,    0
     9,18810606,  135,    0
     9,18810607,   78,    0
     9,18810608,   61,    0
     9,18810609,   59,    0
     9,18810610,   58,    0
     9,18810611,   64,    0
     9,18810612,  104,    0
     9,18810613,  101,    0
     9,18810614,   91,    0
     9,18810615,  119,    0
     9,18810616,  148,    0
     9,18810617,  149,    0
     9,18810618,  151,    0
     9,18810619,  142,    0
     9,18810620,  156,    0
     9,18810621,  158,    0
     9,18810622,  158,    0
     9,18810623,  169,    0
     9,18810624,  160,    0
     9,18810625,  171,    0
     9,18810626,  170,    0
     9,18810627,  135,    0
     9,18810628,  142,    0
     9,18810629,  151,    0
     9,18810630,  130,    0
     9,18810701,  128,    0
     9,18810702,  128,    0
     9,18810703,  178,    0
     9,18810704,  185,    0
     9,18810705,  217,    0
     9,18810706,  186,    0
     9,18810707,  162,    0
     9,18810708,  158,    0
     9,18810709,  158,    0
     9,18810710,  153,    0
     9,18810711,  155,    0
     9,18810712,  168,    0
     9,18810713,  183,    0
     9,18810714,  206,    0
     9,18810715,  189,    0
     9,18810716,  202,    0
     9,18810717,  201,    0
     9,18810718,  229,    0
     9,18810719,  215,    0
     9,18810720,  200,    0
     9,18810721,  168,    0
     9,18810722,  156,    0
     9,18810723,  137,    0
     9,18810724,  138,    0
     9,18810725,  137,    0
     9,18810726,  137,    0
     9,18810727,  117,    0
     9,18810728,  127,    0
     9,18810729,  118,    0
     9,18810730,  118,    0
     9,18810731,  200,    0
     9,18810801,  209,    0
     9,18810802,  190,    0
     9,18810803,  188,    0
     9,18810804,  169,    0
     9,18810805,  176,    0
     9,18810806,  197,    0
     9,18810807,  189,    0
     9,18810808,  178,    0
     9,18810809,  192,    0
     9,18810810,  168,    0
     9,18810811,  148,    0
     9,18810812,  148,    0
     9,18810813,  158,    0
     9,18810814,  150,    0
     9,18810815,  120,    0
     9,18810816,  117,    0
     9,18810817,  160,    0
     9,18810818,  168,    0
     9,18810819,  151,    0
     9,18810820,  188,    0
     9,18810821,  195,    0
     9,18810822,  154,    0
     9,18810823,  189,    0
     9,18810824,  179,    0
     9,18810825,  119,    0
     9,18810826,  146,    0
     9,18810827,  138,    0
     9,18810828,  121,    0
     9,18810829,   97,    0
     9,18810830,   92,    0
     9,18810831,   98,    0
     9,18810901,  127,    0
     9,18810902,   88,    0
     9,18810903,  101,    0
     9,18810904,  101,    0
     9,18810905,  101,    0
     9,18810906,  109,    0
     9,18810907,  130,    0
     9,18810908,  168,    0
     9,18810909,  132,    0
     9,18810910,  126,    0
     9,18810911,  118,    0
     9,18810912,  106,    0
     9,18810913,   94,    0
     9,18810914,  146,    0
     9,18810915,  138,    0
     9,18810916,  158,    0
     9,18810917,  126,    0
     9,18810918,  189,    0
     9,18810919,  161,    0
     9,18810920,  164,    0
     9,18810921,  178,    0
     9,18810922,  105,    0
     9,18810923,  114,    0
     9,18810924,  138,    0
     9,18810925,  124,    0
     9,18810926,  142,    0
     9,18810927,  114,    0
     9,18810928,  106,    0
     9,18810929,   98,    0
     9,18810930,   76,    0
     9,18811001,   57,    0
     9,18811002,   62,    0
     9,18811003,   62,    0
     9,18811004,   58,    0
     9,18811005,   39,    0
     9,18811006,   28,    0
     9,18811007,   23,    0
     9,18811008,   75,    0
     9,18811009,  109,    0
     9,18811010,  118,    0
     9,18811011,   68,    0
     9,18811012,  108,    0
     9,18811013,  120,    0
     9,18811014,  121,    0
     9,18811015,  108,    0
     9,18811016,   83,    0
     9,18811017,   12,    0
     9,18811018,   40,    0
     9,18811019,   54,    0
     9,18811020,  114,    0
     9,18811021,   78,    0
     9,18811022,  115,    0
     9,18811023,   77,    0
     9,18811024,   98,    0
     9,18811025,   80,    0
     9,18811026,  107,    0
     9,18811027,   73,    0
     9,18811028,   68,    0
     9,18811029,   40,    0
     9,18811030,   18,    0
     9,18811031,  -12,    0
     9,18811101,  -23,    0
     9,18811102,   26,    0
     9,18811103,   62,    0
     9,18811104,   80,    0
     9,18811105,  120,    0
     9,18811106,  128,    0
     9,18811107,  105,    0
     9,18811108,  107,    0
     9,18811109,   65,    0
     9,18811110,   82,    0
     9,18811111,   68,    0
     9,18811112,   50,    0
     9,18811113,   65,    0
     9,18811114,   40,    0
     9,18811115,    0,    0
     9,18811116,   28,    0
     9,18811117,   27,    0
     9,18811118,   98,    0
     9,18811119,    1,    0
     9,18811120,   69,    0
     9,18811121,   45,    0
     9,18811122,   74,    0
     9,18811123,   78,    0
     9,18811124,   78,    0
     9,18811125,   90,    0
     9,18811126,   82,    0
     9,18811127,   78,    0
     9,18811128,   79,    0
     9,18811129,   35,    0
     9,18811130,   35,    0
     9,18811201,   15,    0
     9,18811202,   50,    0
     9,18811203,   28,    0
     9,18811204,    0,    0
     9,18811205,   -5,    0
     9,18811206,   23,    0
     9,18811207,    0,    0
     9,18811208,    0,    0
     9,18811209,  -13,    0
     9,18811210,    5,    0
     9,18811211,   12,    0
     9,18811212,  -21,    0
     9,18811213,  -26,    0
     9,18811214,  -11,    0
     9,18811215,  -19,    0
     9,18811216,  -13,    0
     9,18811217,  -19,    0
     9,18811218,   51,    0
     9,18811219,   82,    0
     9,18811220,   80,    0
     9,18811221,   80,    0
     9,18811222,   74,    0
     9,18811223,   73,    0
     9,18811224,  -14,    0
     9,18811225,  -30,    0
     9,18811226,  -55,    0
     9,18811227,  -61,    0
     9,18811228,    0,    0
     9,18811229,  -11,    0
     9,18811230,   20,    0
     9,18811231,   49,    0
     9,18820101,   20,    0
     9,18820102,   17,    0
     9,18820103,   11,    0
     9,18820104,   60,    0
     9,18820105,    6,    0
     9,18820106,   30,    0
     9,18820107,   72,    0
     9,18820108,   20,    0
     9,18820109,  -35,    0
     9,18820110,   48,    0
     9,18820111,   11,    0
     9,18820112,   48,    0
     9,18820113,    0,    0
     9,18820114,   55,    0
     9,18820115,   32,    0
     9,18820116,   51,    0
     9,18820117,   10,    0
     9,18820118,  -11,    0
     9,18820119,  -14,    0
     9,18820120,  -15,    0
     9,18820121,  -10,    0
     9,18820122,  -40,    0
     9,18820123,  -10,    0
     9,18820124,    9,    0
     9,18820125,   18,    0
     9,18820126,   54,    0
     9,18820127,   39,    0
     9,18820128,    5,    0
     9,18820129,   11,    0
     9,18820130,   20,    0
     9,18820131,   20,    0
     9,18820201,   25,    0
     9,18820202,   25,    0
     9,18820203,   23,    0
     9,18820204,   15,    0
     9,18820205,   -3,    0
     9,18820206,  -14,    0
     9,18820207,   -2,    0
     9,18820208,   -2,    0
     9,18820209,  -10,    0
     9,18820210,   12,    0
     9,18820211,   35,    0
     9,18820212,   50,    0
     9,18820213,   29,    0
     9,18820214,   -2,    0
     9,18820215,  -10,    0
     9,18820216,   15,    0
     9,18820217,   -1,    0
     9,18820218,   48,    0
     9,18820219,   55,    0
     9,18820220,  -10,    0
     9,18820221,  -15,    0
     9,18820222,   28,    0
     9,18820223,  -12,    0
     9,18820224,    8,    0
     9,18820225,   49,    0
     9,18820226,   83,    0
     9,18820227,   69,    0
     9,18820228,   84,    0
     9,18820301,   72,    0
     9,18820302,   51,    0
     9,18820303,   42,    0
     9,18820304,   30,    0
     9,18820305,   47,    0
     9,18820306,   55,    0
     9,18820307,   80,    0
     9,18820308,   39,    0
     9,18820309,   42,    0
     9,18820310,   38,    0
     9,18820311,   38,    0
     9,18820312,   61,    0
     9,18820313,   63,    0
     9,18820314,   19,    0
     9,18820315,   48,    0
     9,18820316,   58,    0
     9,18820317,   45,    0
     9,18820318,   53,    0
     9,18820319,   53,    0
     9,18820320,   58,    0
     9,18820321,   72,    0
     9,18820322,   68,    0
     9,18820323,    2,    0
     9,18820324,   -1,    0
     9,18820325,   60,    0
     9,18820326,   60,    0
     9,18820327,   29,    0
     9,18820328,   48,    0
     9,18820329,   39,    0
     9,18820330,   36,    0
     9,18820331,   69,    0
     9,18820401,   50,    0
     9,18820402,   47,    0
     9,18820403,   42,    0
     9,18820404,   42,    0
     9,18820405,   50,    0
     9,18820406,   51,    0
     9,18820407,   69,    0
     9,18820408,   49,    0
     9,18820409,   71,    0
     9,18820410,   49,    0
     9,18820411,   49,    0
     9,18820412,   32,    0
     9,18820413,   31,    0
     9,18820414,  108,    0
     9,18820415,   69,    0
     9,18820416,   72,    0
     9,18820417,   72,    0
     9,18820418,   85,    0
     9,18820419,   65,    0
     9,18820420,   68,    0
     9,18820421,   86,    0
     9,18820422,  117,    0
     9,18820423,  108,    0
     9,18820424,   53,    0
     9,18820425,   55,    0
     9,18820426,   55,    0
     9,18820427,   59,    0
     9,18820428,   45,    0
     9,18820429,   56,    0
     9,18820430,  100,    0
     9,18820501,   98,    0
     9,18820502,   86,    0
     9,18820503,  115,    0
     9,18820504,   84,    0
     9,18820505,   65,    0
     9,18820506,  105,    0
